,AgentName,Belief_1,Belief_2,Belief_3,Belief_4,Belief_5,Belief_6,Belief_7,Belief_8,Belief_9,Belief_10,Trend,Choice_Strategy,Strength_Beliefs
19,Increasing_0_19,-2.2133038934206324,0.9146233380015644,0.709484696615801,4.326672344835955,1.0551930321809146,-5.074517906720005,-3.3424046204318394,3.016833776829205,-1.3615679658399762,-1.1608762484153943,Increasing,100% Positive Test,2.382299201962479
20,Increasing_0_20,-3.4864779119582545,-3.0679146040489025,-1.2278024534866112,-1.9415474531753258,0.7399618286404607,0.9435057434653995,2.553370976261551,1.3322754289251426,0.8303084035969821,0.06544910056039001,Increasing,100% Positive Test,1.9012016657958257
21,Increasing_0_21,0.18265058414338844,0.22979312425543236,-0.49793417542496043,-3.7713312048718115,-3.233151223688782,3.199962737626522,-3.362583047730761,-3.2623004161337885,-2.1203730643140943,-2.5537871305598836,Increasing,100% Positive Test,1.8524705083351496
22,Increasing_0_22,3.390976043477446,-1.0934551393675278,-1.1547743742911585,-3.5242971994860293,0.2782752314262839,-0.20173656382618854,-0.9294350438607644,-5.0757876771165344,-1.352018354147637,0.2932221400611589,Increasing,100% Positive Test,1.6072524253124387
23,Increasing_0_23,4.919544233839862,-0.5863898112884225,-0.2689345172483537,4.3411345189413275,-2.058355269325786,3.425890689696442,1.3149989934880904,-2.3999875051180384,-1.8420565849942891,-2.234979043219753,Increasing,100% Positive Test,2.600041506723366
24,Increasing_0_24,0.9996943685200954,-0.6729718052522246,-0.22659157793528678,6.943068266400694,-1.6509596415695196,-3.763141024323353,-0.9519722028860325,0.22712074032731422,-1.1840631045696017,-0.6294152428523644,Increasing,100% Positive Test,2.3760711140001955
25,Increasing_0_25,1.787847641894361,-0.885312227408803,-0.9910662112535,4.628437860995806,-3.371106535427969,3.7776520477490503,-2.5261931771075172,-0.4302143249079207,-3.972021307231807,1.20984721085822,Increasing,100% Positive Test,2.5735704207882484
26,Increasing_0_26,-3.7257989408185,2.6786144347393535,-0.09262793148932078,1.7094641663355299,2.0985103547728463,-1.1442824302126948,0.4544050884040175,-0.2757646209783946,5.945349741789824,0.009064400052666899,Increasing,100% Positive Test,1.9082163763947075
27,Increasing_0_27,-6.225563792935455,3.375288618122353,0.3958954214125715,-0.47854076832039794,0.9398669676607625,0.8978922499491555,1.580955238751771,4.529755196618405,2.7759716866930506,3.5703414108649993,Increasing,100% Positive Test,2.052174636400116
28,Increasing_0_28,1.995155180207574,-5.593439252992702,-0.4343026003123312,-5.154130104329455,0.19383845241203368,1.5809534025373948,1.6774442652702093,-2.8845789736708696,1.8787554824781278,1.590602243609458,Increasing,100% Positive Test,2.4919698321319155
29,Increasing_0_29,-0.16801395529418295,-1.0932867650474112,3.01664436089235,1.674502276371029,-0.6848895004740165,-4.9825585597994575,-3.2106040054990808,-0.42986581156962356,5.1647915190665135,0.4945516975693636,Increasing,100% Positive Test,1.9366492363130747
30,Increasing_0_30,0.1337070097642155,2.2542418588934554,-6.246339047586804,1.6290282925680823,-3.2768941831172063,2.815774938372911,-3.56349155673448,1.6611111819577384,-4.148695597431252,-1.52602618075768,Increasing,100% Positive Test,2.7259975550504456
31,Increasing_0_31,0.9120751605859236,0.7722905199349854,2.933175282664884,5.237111236191727,-0.5390993450344477,0.11846389638201571,-2.838317973490961,1.5929178187741988,1.5148181161409269,-2.8485575434984667,Increasing,100% Positive Test,1.752035906798997
32,Increasing_0_32,2.2400850342937466,0.3245696801798601,-2.4945203495461308,1.9155634664433132,-3.6106800515803803,5.562684627662005,0.281289362195393,-2.7872431354795855,-0.525938072621577,-1.6068770512560284,Increasing,100% Positive Test,2.691350534950906
33,Increasing_0_33,0.6726175341517852,-0.7278645403664268,-3.2167110566345043,-3.964860213781975,-4.437950485344523,5.274283645257304,-1.4344786032797556,0.0759097867870473,-2.9590849302022626,-0.45469433324045455,Increasing,100% Positive Test,3.0490479125894194
34,Increasing_0_34,-1.1873040157435173,-2.843507992398824,-3.0421021324219106,-6.587644629812568,-2.5116738353747774,2.32754514501229,-0.620153642196551,2.0103219766878198,-1.4388540392714977,-0.10796735291775499,Increasing,100% Positive Test,3.0832962917939812
35,Increasing_0_35,-1.8606146128855852,4.450603749255782,-0.7196113318585877,3.495015577137612,2.218892762868209,-0.7225207513237647,-4.177492555625455,1.1519280875249218,-0.39325195741007113,-3.685529156722886,Increasing,100% Positive Test,2.2445431308882564
36,Increasing_0_36,0.3053070974711842,-5.010260382110156,0.6472298422536474,-4.755453373082972,-0.8458412915083253,2.020369168368994,1.8748029318400419,-2.1799582769045003,0.4221050887149163,1.341174391617228,Increasing,100% Positive Test,2.264076859132546
37,Increasing_0_37,2.0020368017030754,0.31857585326673277,-0.7894968845888526,3.554921398044617,-4.094003470770788,1.8036036440000136,1.742875321274257,1.7106211721476066,-2.7763630518384663,0.5217243039592182,Increasing,100% Positive Test,2.093773008729013
38,Increasing_0_38,4.321467239291672,-0.7856036598920597,-0.2223448424591494,3.1859750209847744,-0.4210011260318546,5.231899822753632,-0.04968126061519185,-1.87691351995132,-1.434757952526458,-0.0496191017723035,Increasing,100% Positive Test,2.36138195190219
39,Increasing_0_39,3.257297771774687,-1.1942719397945167,-2.920209057502115,0.977466519495485,-3.8366031575687733,6.3924496249919525,1.8720718105876577,1.1443316187249097,-2.555045236251062,0.32339483910447797,Increasing,100% Positive Test,3.096383011854588
40,Increasing_0_40,-1.7056037675089941,-0.8456760865229274,1.9878472873898783,5.96356255157621,-0.7638922207564118,-3.7130369960956857,0.471651420494573,0.6124285543387422,1.505048415963113,-2.3532023870865872,Increasing,100% Positive Test,2.496603151641685
41,Increasing_0_41,4.000963280373478,-3.807931178330478,-0.7054020338806672,-2.1516641024540157,-1.6952826761815365,2.2308403298270303,3.2632594170516516,0.03023087388550566,1.2741546108371817,3.893848084987346,Increasing,100% Positive Test,2.4320139335078674
42,Increasing_0_42,-0.6871154842898337,2.0746841439205177,2.2058111363105346,5.160599163933791,-0.16419785978912887,-1.753381210405197,-2.3099842140043427,3.0472516447391973,0.8999081593536569,-5.151355907143343,Increasing,100% Positive Test,2.0076314997748335
43,Increasing_0_43,5.1490925240816905,-0.020035396374288375,-1.022756599069064,3.4870586711017757,-0.9293323647128214,4.659745154881599,2.3043863049703255,-3.9884861407652146,-1.9078589269298056,1.7218636291052627,Increasing,100% Positive Test,2.5446701183702065
44,Increasing_0_44,3.6802886563070403,-2.916010268370149,-0.16000142324413796,-2.5608517680977707,-0.49994568761818564,-0.283627321090513,3.6184143501117254,-2.1636602932709437,-2.9241032969953897,1.8250908661394951,Increasing,100% Positive Test,1.6834541874546327
45,Increasing_0_45,2.4680689184887448,1.3270875860038198,0.9971364923385426,4.486650587996987,-1.5489726307809912,-3.232664606530772,-0.26637099399967545,0.031096485285574835,0.7688841034054258,-3.6531312690371003,Increasing,100% Positive Test,2.3434301370233097
46,Increasing_0_46,0.2840429223706923,-4.559064930317676,1.3920815085243885,-3.522299890271595,-2.6551176051155614,0.043666580572683245,-0.2853398312902065,-5.043264035109439,2.0050756069647084,-0.17735178487336384,Increasing,100% Positive Test,2.0760455728620992
47,Increasing_0_47,2.616227168644378,-3.333950125693748,0.0021845688178026568,-5.312752090792981,-1.7788353959082712,1.0088632386677416,2.6080422648245585,-1.9920171862477742,-1.214992779639689,3.1175751293193246,Increasing,100% Positive Test,2.3421354314208203
48,Increasing_0_48,0.4677881617583308,0.15751001165953002,-1.7109808673692573,-6.454222123670945,1.075606939801935,-0.8611815884192746,-1.9594410813133016,-0.18647033083814268,-0.21712382912039577,-1.2089834661645824,Increasing,100% Positive Test,1.7878816154465456
49,Increasing_0_49,-3.9382873046518707,-0.6501559053577352,1.4598472750314877,3.1934776690397175,-2.4629125129067995,5.576261203783666,-1.15447531531069,-1.6741064813638233,1.1134280774317202,-1.9279385060101661,Increasing,100% Positive Test,2.8801569784618795
50,Increasing_0_50,-3.6012406093831584,-0.4280355801295093,2.3224203886038426,0.3773554827425377,-0.2031496278806682,-1.7098651460087682,1.3896056665620837,2.6399983335885846,5.9621564305287045,-0.16566363869955547,Increasing,100% Positive Test,1.440344472458081
51,Increasing_0_51,-5.380885564803055,3.269199197923733,0.6176782704009696,2.1903097770351008,1.1566145201867426,0.22987899893922525,-1.1413109996837603,2.298838932407018,4.18547692088715,1.5208459874763576,Increasing,100% Positive Test,2.140761054881471
52,Increasing_0_52,1.5020836071735775,0.4962508363579297,-2.411553072821204,1.1135612135724944,-3.8326687620100013,1.336240600090466,0.6300979931012847,5.256870104005721,-4.047405177654358,-1.6219928960693464,Increasing,100% Positive Test,1.7820596820042789
53,Increasing_0_53,3.8201958413653707,-3.277272186635656,-1.2654768695683307,4.494880699927659,-1.6647682860103306,6.581555467628741,1.2780367454426,-1.5726311594100728,-1.8194223654866837,0.4759197468940851,Increasing,100% Positive Test,3.517358225189348
54,Increasing_0_54,-2.7163826970947538,2.980677292392319,-4.325392478299963,-2.5279103941334626,2.062051163713414,3.8299759653631127,0.8182999938401365,2.3670593272381266,-1.4796971391039304,-0.10530503861052502,Increasing,100% Positive Test,3.073731665166171
55,Increasing_0_55,-2.2270959253447296,4.800032622605698,-1.7382030056070854,1.3820894202510965,2.9760471917204954,-2.694024150393305,0.9551819652601026,0.20435307058531527,2.414145835136041,-2.0253339002734143,Increasing,100% Positive Test,2.6362487193204016
56,Increasing_0_56,0.1307855650747045,-2.332018784474244,-3.3500160504471284,1.8650366405201284,-1.4416819423157574,3.888132277000468,1.1417369926769683,0.966654052635339,-6.614872653495955,1.3941059790370545,Increasing,100% Positive Test,2.1679452099720717
57,Increasing_0_57,-0.5237996912593771,-0.30892810436016555,2.2108612677000425,-0.1766189760010892,0.49720072239641205,-4.041453520126531,-0.8449212943202913,1.8810208324090092,5.796357721301108,0.14478026700800217,Increasing,100% Positive Test,1.293143713640603
58,Increasing_0_58,5.776474930487226,-4.0014449652536985,0.532150698767466,2.7265622843368935,-1.2947894810017824,4.321387886486961,0.9378462009355191,-0.3454413226831098,-0.8227011671546338,-0.18506786262358194,Increasing,100% Positive Test,3.1088017077223378
59,Increasing_0_59,-0.7148950575117561,-1.4482919865709039,4.55031062484452,-3.899475451414451,-0.9102064026253667,0.2924611805256016,-2.9695790714472095,-1.3887432199650043,0.22854698397925924,1.381539667149976,Increasing,100% Positive Test,1.9692734505820997
60,Increasing_0_60,1.037010633200425,6.31185399806694,-0.36864524337765814,1.6524256291918435,2.553992556917241,-1.0295456915531256,-1.215376135221428,2.2182324289562225,-0.8621414740012199,-4.337978826334992,Increasing,100% Positive Test,2.1589122920512054
61,Increasing_0_61,0.2902337623461518,1.6866629665045771,3.782442640021476,5.0279185233278065,0.5856789381671312,-3.9711488032552116,0.7338353601326562,2.5293821011001016,0.14577912065751122,-2.986637106723237,Increasing,100% Positive Test,2.5573476056037254
62,Increasing_0_62,-6.181585535283309,4.199866934392284,-0.3505449426119409,-2.4845292705516067,0.3324431711097201,1.3233950626437476,-1.101313619422312,4.221331602355672,0.3622558893096554,-2.0168813531758225,Increasing,100% Positive Test,2.478727486098768
63,Increasing_0_63,-0.1478613024744331,0.454010446103739,-0.09688172722450258,1.0761603286211763,0.20388122327512725,-6.482774665490017,-2.2749566190747688,1.1845720451258814,1.2443016280921961,-0.22184439691185395,Increasing,100% Positive Test,1.410261615531499
64,Increasing_0_64,-1.6198801891260168,0.5142106334085416,2.4265561915107576,7.0445955925226675,2.1007042867082624,-2.1385958282773534,2.010820973595086,-0.9139047334885574,4.808614319749071,1.5033871929341898,Increasing,100% Positive Test,2.6407571202589333
65,Increasing_0_65,0.2834534820505753,3.995946662359052,-0.20538756602107125,1.0234214662628058,-0.14133262593623278,-1.2240265180888579,0.35597413533574795,4.437184830931546,-2.940344768084121,-0.5992949385593013,Increasing,100% Positive Test,1.1455947201197658
66,Increasing_0_66,-2.5601262892010253,0.5605646319979443,3.7449066434338905,7.12548318871234,0.8903751384215346,-2.5197043066946962,1.0658181668031277,0.7309842854412842,0.7360677993261384,-2.4226072971066954,Increasing,100% Positive Test,2.9001933664102384
67,Increasing_0_67,2.1587391901879283,2.590795433190872,2.3517222299906586,5.478402627984696,0.7964828534401938,-4.452577491261876,2.2693127749470863,-0.9629787938967608,-0.97005836116626,-2.690704987656211,Increasing,100% Positive Test,2.9714533043427043
68,Increasing_0_68,-0.17169001992799665,3.0586094661293166,-1.2320246393338805,-2.116325679348925,0.2739133109474404,-2.088803967417634,-0.4439328682618818,1.6121344978645071,-5.168577996920687,-0.06878482908973424,Increasing,100% Positive Test,1.490227847184199
69,Increasing_0_69,1.6791579783149773,0.36284924017923714,-0.29522951930239005,-6.440602606565633,-1.1417312555844612,0.9206205366277002,4.00506840518983,-1.2908738331221499,-1.8081054121664994,2.278747100973782,Increasing,100% Positive Test,1.8066985227623997
70,Increasing_0_70,0.8078939898281624,-1.1054605102589303,0.8910567874878041,-3.6509893888910474,0.052777656095945535,-2.1018810855726575,5.083920273560891,-0.8275334777968367,-2.639645392928463,3.628710560832559,Increasing,100% Positive Test,1.4350099030224246
71,Increasing_0_71,5.444828015285959,-0.8329978349861346,1.5189916422369851,2.1590228446400377,-4.215672643134777,2.7046125138205594,-0.06262686052499916,-2.051573640492128,4.644351586897861,-3.473358297159768,Increasing,100% Positive Test,2.8126875823507422
72,Increasing_0_72,2.3536638599366113,-2.4618667017814433,0.17887756339869845,2.8743094300302823,-1.842628574560599,5.659337802302028,1.6258970565352076,-5.463200405227289,0.38148214665328734,-1.0281105438090492,Increasing,100% Positive Test,2.561780655334944
73,Increasing_0_73,1.677258649207054,-3.4813909806872343,-0.2573468753996926,-4.400334452201532,-0.6077372862472004,1.7651558559055198,2.4020459060251986,-4.755097055471833,0.1004770566426301,1.501315750572741,Increasing,100% Positive Test,2.031537349941372
74,Increasing_0_74,5.109219328787339,-0.46061762476232515,0.741618953594535,4.406613980687233,-0.3246712837779776,1.700804086252019,2.3060415050423075,-4.062477292802052,-1.054551382201344,-1.996151115428909,Increasing,100% Positive Test,2.1239242096435715
75,Increasing_0_75,1.255506773475394,-3.6278474195552066,-3.407733667626829,-3.0087101864747323,0.015367139577469047,0.3183319415281825,3.153775725773538,-1.3694742600038445,-1.5681881967947444,4.402340420769081,Increasing,100% Positive Test,1.9389161880396353
76,Increasing_0_76,-2.1898924819541197,5.101226055170654,-2.2267638491083614,-0.2406130235919839,-1.8109131352171794,2.2382309531950306,-0.47128014888806735,3.635997868687585,-1.0947325830428358,-2.0902927097487622,Increasing,100% Positive Test,2.3012732497062216
77,Increasing_0_77,1.8915927786335553,-3.0912437893236167,1.7301269679325701,-3.1276307434049753,-2.155814308246459,2.120442189700493,2.194381431146626,-2.562531108324606,-1.6822047327684826,5.157919412550523,Increasing,100% Positive Test,2.3528084628736115
78,Increasing_0_78,4.264708883408981,-0.42195902817239994,0.9386421556611816,2.9381647733628617,-1.7206161700795457,4.239100352593872,0.694177963224812,-0.6025808520610872,-1.0028710274941643,0.008274561752194709,Increasing,100% Positive Test,2.4205318938798075
79,Increasing_0_79,1.2147354970968853,0.8039331542299198,1.5098102024943623,2.6789799230444578,0.893495365439618,-4.349009101369268,-3.160163388757721,3.6183794941595067,-1.2265924756063022,-1.0288227186116305,Increasing,100% Positive Test,1.9083272072790851
80,Increasing_0_80,0.520567958687977,-3.391381258759165,2.3400796507376924,-1.4880461498566167,2.1985177810510628,-2.3653767287185126,-3.2360629324956887,-1.3931094631346936,1.3620221694603825,-0.7182899342342108,Increasing,100% Positive Test,2.0506615879685044
81,Increasing_0_81,1.3881272502415345,2.6605210704176847,-1.2072320057103756,0.20872698848745552,-0.2526413155864783,1.7684459094311737,2.6948034560646112,1.8851894761278902,-5.525650347529568,1.872770437198749,Increasing,100% Positive Test,1.2476157566457837
82,Increasing_0_82,-4.704188853295543,3.5544377303479293,-1.5621438512412475,-1.6853047959339418,0.0858248951487953,2.2035767194050946,-1.9686998745336717,3.828825504770883,1.8909122916623127,2.2348079993291665,Increasing,100% Positive Test,2.2992461408954252
83,Increasing_0_83,2.8632012924445664,-2.034304257683147,0.22077608934324755,-0.4984524491982598,-6.5047555930973235,5.255308454511665,0.20204701511697432,-2.8533707759306672,0.7165344701212032,-2.8440904062453027,Increasing,100% Positive Test,2.8961330227130353
84,Increasing_0_84,-0.38950102405397297,5.773431729856119,-1.4267134220067472,-2.4311749448175637,0.30278370325358794,1.661804910282656,-2.2517172395314526,2.108970838075603,-3.999673277244917,-1.9785548308440157,Increasing,100% Positive Test,1.997568289045108
85,Increasing_0_85,3.410646634135529,-0.7110926476095062,0.3449350148415403,3.023290275240462,-0.7580745198364749,4.8176154362095645,0.0705897249089058,-1.72727916343463,1.2560656232236491,-7.40281331091782,Increasing,100% Positive Test,2.177609087978846
86,Increasing_0_86,2.706997412017861,-2.535441467269472,-0.9478323729422182,-0.2656956836818848,4.177864977222391,-0.061888227139592245,3.0165994612915488,-0.9994334534459927,-1.8031605054420432,-0.4062529226990885,Increasing,100% Positive Test,1.782620023378903
87,Increasing_0_87,0.590869159367507,-6.0914275289994055,-1.4313739360339532,-4.005022858757656,4.596565199082443,-3.1394405055428107,-0.023828271431517722,-1.5767822140003305,1.5253922280886203,0.7219618514150171,Increasing,100% Positive Test,3.309116531297296
88,Increasing_0_88,-0.7527937630552393,-0.07660537805743582,2.069745504567858,-4.159354704445031,-0.680107563156564,0.3164091751923476,-1.7864396393869273,-2.9973636316760572,1.7755787912927417,-0.5275640240023536,Increasing,100% Positive Test,1.3425026814124124
89,Increasing_0_89,-4.174706294851687,0.24820834289979088,2.544435011511204,-0.12696023370788273,2.862169047062567,-2.3551185459633794,1.423233502665965,3.2871799367609067,3.0099314589343837,-0.35141640700077004,Increasing,100% Positive Test,2.0519329126660852
90,Increasing_0_90,-3.959662603076932,0.08771387616853277,-0.2742486043325631,-0.024541416408969757,0.7713139343986928,-4.98986038621401,-0.1865899171603363,2.938935066188197,3.8537051486524136,1.6725421743947,Increasing,100% Positive Test,1.6845568034332832
91,Increasing_0_91,1.9541358609253356,-3.2108751826610145,-0.867352029657708,-5.016591207123396,-3.7493178650427885,3.1226541756047683,0.8238437248480042,-3.714549776726124,-0.9480065803938402,0.6429665605528581,Increasing,100% Positive Test,2.9868210535025015
92,Increasing_0_92,1.8717574148273575,4.996544983136566,-0.9508905974583239,-2.042942861903059,1.6706963588912962,-2.0383178260731762,-1.2965924687625452,2.4914026425330213,-5.378919344705549,1.1538315846079104,Increasing,100% Positive Test,2.26185834038163
93,Increasing_0_93,-1.5501971681563358,-0.24604097092878818,-0.41450964920496575,0.728976312020342,0.22327301586203607,-4.227452328627911,-1.9293988064488024,2.149285802607919,4.071650876727741,0.3800496598146508,Increasing,100% Positive Test,1.2317415741333964
94,Increasing_0_94,-2.142190823132298,4.758170610320988,1.845959451343246,3.189080191743332,1.525493267181471,-2.4206339712316813,-2.468965946078971,1.5564357275627496,3.0893775221763127,-1.1413389918928134,Increasing,100% Positive Test,2.6469213858255025
95,Increasing_0_95,0.5321912819370064,6.281213653312204,-0.2685006262391715,1.0134634377056362,0.5214101518869728,-2.598417719027123,-1.7662844509525473,1.5760596046974142,-2.961667987111207,-1.9821211939330308,Increasing,100% Positive Test,1.8691994783513524
96,Increasing_0_96,-1.8797151129436647,-2.2029092111215065,0.760395361459641,2.9023366519420497,-0.5391058504291162,-5.7910518747540065,-0.9603585261892847,-0.4539203984462115,2.1722044989780622,-0.6988516461434617,Increasing,100% Positive Test,2.345919010441664
97,Increasing_0_97,-5.368337802305982,4.3374024047404145,1.512251927873208,-1.3516933097086021,0.5185338654656724,0.7515029769285271,-0.9918932488973611,2.377029015639718,2.931497618094118,-2.884220069697543,Increasing,100% Positive Test,2.306620381170401
98,Increasing_0_98,-1.1871723994349719,1.9859058201648445,1.68678923372834,0.7420334531318133,1.3464059147407483,-3.5791239078678547,0.6591222506600691,3.7818896501150383,-0.27315487740725186,-3.5026405459901726,Increasing,100% Positive Test,1.7545717881780956
99,Increasing_0_99,-4.783147811791459,-0.29315890766997815,-0.23359358104210745,0.6849052568754934,0.4968214003866147,-0.32010458684741194,1.8874483973641902,1.2102372132255248,3.557419597757023,-0.24127381993838676,Increasing,100% Positive Test,1.1352885907688444
100,Increasing_0_100,-3.9405318476724536,3.7344412776452462,-2.7235104383448245,-2.717360118275879,-1.2928211619159065,1.9331347621514037,2.6679280063425184,3.7236481735972267,-1.6541887076885071,0.2834952906657504,Increasing,100% Positive Test,2.7236332676676187
101,Increasing_0_101,0.7786008256353585,1.8132467533827408,-2.7442050851792192,6.613143071704483,-0.8467587710042199,-0.3627421723116413,-1.1729572291059696,-0.621501131991769,-3.368487466441163,0.6712170024054622,Increasing,100% Positive Test,2.1931161132029438
102,Increasing_0_102,-0.4766297512243334,-4.636522626133729,-0.9690621724951674,-2.3754560896711814,0.7678390972853284,-1.4847705563023446,3.478378458823187,-0.28761417095373787,1.950678615779114,0.20972046922009227,Increasing,100% Positive Test,1.7850467155186809
103,Increasing_0_103,1.195815092605545,-4.767104546509823,2.79027345133398,-4.930614044745749,-0.6116091194605171,0.1716003644300636,1.055046109106831,-6.121485999074345,1.1638203641535259,-0.06576772700281597,Increasing,100% Positive Test,2.4111694365142795
104,Increasing_0_104,-1.4296943021867998,1.3868257017883197,2.906108929369007,6.22561325891922,-0.5921466050850904,-3.209689131976677,-0.6714858404143735,0.44390615152419904,-2.436825658907453,-2.4534512665563404,Increasing,100% Positive Test,2.6250129882208526
105,Increasing_0_105,2.695317374229499,-1.7565554476655694,-2.7436228665726796,-1.7443882704863662,-2.249875759041228,4.960513269430697,2.5676565216058416,-3.4721668711532487,-2.9917358486243026,1.5730228606613073,Increasing,100% Positive Test,2.6917121645710065
106,Increasing_0_106,3.621458489883807,-4.607714309747974,1.4994907157872848,1.754335495403035,0.6273314752280696,0.25482682366466236,-1.8264060711907926,-4.108317230753655,-0.5088090553378658,-4.009762707293175,Increasing,100% Positive Test,2.060859551619139
107,Increasing_0_107,-2.7671891297150966,1.621503680118103,3.17096765504638,4.348681267299689,1.2141517455650916,1.1417318962694485,0.1515957429446328,-0.6558635251285754,3.305717043678481,-2.062861484243224,Increasing,100% Positive Test,2.377370895668968
108,Increasing_0_108,4.0157097583530605,-3.823952486978393,1.5611306148658117,1.671810480075454,-0.5296176620181,3.7155346321682026,2.6527772614961993,-4.237391636525334,1.672664291205656,1.8261174397098816,Increasing,100% Positive Test,2.552959272409837
109,Increasing_0_109,-1.7085575559856332,1.895844791922375,-1.071781841211279,4.998979145172089,0.22542868767705848,-5.078150200115625,-1.0878989758407056,3.960538248930894,1.2366357738740834,0.37370884073553157,Increasing,100% Positive Test,2.4964570370140104
110,Increasing_0_110,-1.5556659640853263,2.5600329290568746,-0.22456310849810654,6.0041665613504875,-0.3164894281865998,0.13634373732643057,-2.5829742456189075,2.741647617683261,-1.2731563065332185,-4.78468454823737,Increasing,100% Positive Test,1.7995436214173044
